Id,IC_01,IC_07,IC_05,IC_16,IC_26,IC_06,IC_10,IC_09,IC_18,IC_04,IC_12,IC_24,IC_15,IC_13,IC_17,IC_02,IC_08,IC_03,IC_21,IC_28,IC_11,IC_20,IC_30,IC_22,IC_29,IC_14
10436,0.009153299999999998,0.009692000000000001,0.0071708,0.0050627,-0.00050538,0.0084106,0.013397999999999998,0.0015237,0.0054158,0.023389,-0.00055906,0.0012809000000000002,0.0047547,0.021962,0.039182999999999996,0.0047236000000000005,0.010095,0.027351,0.0036044000000000002,-0.0089602,0.029042000000000002,0.00066367,0.0013593,-0.018141,0.020590999999999998,0.018353
10437,0.007513600000000001,0.011168,0.008782799999999999,-0.004084900000000001,-0.0032919000000000004,0.007404099999999999,0.013116,0.00064525,0.011228,0.030760000000000003,-0.0048628,0.0021035,0.0038744,0.016291999999999997,0.049474000000000004,0.0078003,0.011732,0.017683,0.014422999999999998,-0.0064785,0.01339,0.0010282,0.0022932,-0.010397,0.024793,0.010845
10438,0.015561000000000002,0.011821,0.0074183999999999995,-0.00040780000000000005,0.0020276,0.0079398,0.0091478,-0.00018487,0.0057533,0.037301,-0.00023349,0.0090464,0.0081962,0.022629,0.05229299999999999,0.0043096,0.0085815,0.026474,0.011446,-0.010556999999999999,0.019269,0.00069317,0.00099225,-0.01905,0.023143,0.018317
10439,0.017189,0.009629799999999999,0.0081137,0.0021619,-0.00027314,0.0011204000000000001,0.015152,0.0034921999999999996,0.0056993,0.034016000000000005,0.0049932,-0.0024129999999999998,-0.0036477,0.022682,0.062001,0.006334,0.019254,0.020572,0.009943500000000001,-0.0089898,0.021052,-0.0020322,-0.00428,-0.029552999999999996,0.028776999999999997,0.020044
10440,0.0018425999999999998,0.009661399999999999,0.0041936000000000005,-0.0011945999999999999,0.0016327000000000002,0.0093691,0.014315999999999999,-0.0015015,0.0036264,0.018453999999999998,-0.0019920000000000003,0.009170900000000001,0.016377000000000003,0.01874,0.028567000000000002,0.012001999999999999,0.01121,0.017348,0.0085898,-0.0072262,0.021033,0.00090445,0.006232,-0.007070600000000001,0.026099,0.017024
10441,0.0010791,0.012909,0.017278,0.0035026,-0.0019861,0.021097,0.014856999999999999,-0.00034671,0.0038525999999999994,0.030917,-0.0042236,0.004671100000000001,0.017497,0.018364,0.042273000000000005,0.0077408,0.0064742,0.025786,0.010968,-0.005246100000000001,0.025644999999999998,0.0077837,0.0017182000000000002,-0.010651,0.027014999999999997,0.015937
10442,-0.0025994,0.017312,0.012803,-0.007840600000000001,-0.0047856,0.011826999999999999,0.009580700000000001,0.0019027,0.011348,0.028031,-0.0027288,-0.0029160999999999996,0.018442,0.022039,0.039957,0.011343,0.011505,0.019582,0.014668,-0.0037186999999999997,0.025643,0.0045127,0.0069394999999999995,-0.0062654,0.02793,0.018137
10443,0.009292100000000001,0.009295900000000001,0.009921,0.0033603,-0.003038,0.0024971999999999998,0.011885,0.0006023,0.0075494,0.023049,-0.0061934,-0.0015995,0.007459899999999999,0.026923000000000002,0.040972,0.012075,0.012366,0.023219,-0.00097124,-0.0081893,0.022601,0.0082386,0.0032306999999999995,-0.021608000000000002,0.023625999999999998,0.024949000000000002
10444,0.0056644,0.011529000000000001,0.015531,-0.0040920999999999996,-0.0025736,0.012846999999999999,0.009542499999999999,-0.0027216,0.010842000000000001,0.032472,-0.009221,-0.0015692,0.016431,0.014308000000000001,0.041675,0.014366,0.014027000000000001,0.017726,0.009479799999999998,-0.0099743,0.026316000000000003,0.007368899999999999,-0.00017889,-0.0071014,0.02828,0.01223
10445,0.0016894000000000002,0.005929600000000001,0.006468000000000001,0.0018284000000000002,-0.00095248,0.012740999999999999,0.01036,0.00080127,0.0056342,0.025324,0.00081613,0.010046,0.0094393,0.015058000000000002,0.043823,0.0072964,0.011022,0.018186,0.010052,-0.007986799999999999,0.022468000000000002,0.0043468000000000005,0.004696199999999999,-0.014625,0.02232,0.013992
10446,0.010676,0.010693000000000001,0.012620999999999999,0.0037356000000000004,-0.0018579,0.018351,0.013738,-0.002315,0.008501799999999999,0.037468,-0.009547799999999999,0.00481,0.011581999999999999,0.015366999999999999,0.05134400000000001,0.0059292,0.0031509,0.018948,0.015611000000000002,-0.010588,0.020597999999999998,0.004162,0.00065232,-0.012362,0.032399000000000004,0.015982
10447,0.006801100000000001,0.0080093,0.013099000000000001,0.0016442999999999998,-0.0035319,0.013169,0.0074828,0.0080222,0.009646700000000001,0.023464,-0.0039308,0.0031117,0.011713,0.010782,0.033484,0.0072266000000000006,0.012969,0.016521,0.0041418,-0.0065617,0.025085,0.0023316,0.0025096,-0.010764,0.019863,0.011391
10448,0.0055214,0.008335200000000001,0.011526,-0.00035105,-0.00082284,0.022556,0.019775,-0.007210500000000001,-0.0090375,0.032595,-0.010415,0.012902,0.012445,0.02452,0.05173200000000001,0.0086609,0.006321,0.023895,0.014652000000000002,-0.012847999999999998,0.034038,0.0084473,0.0027035,-0.020898,0.038647,0.014753
10449,0.009037700000000001,-0.0027688,0.008732700000000001,0.00067225,0.0016922,0.0070959000000000005,0.014048,0.0045268,0.010069,0.031034,-0.0069363,-0.0011863,0.0062053,0.014724000000000001,0.054505,0.004465,0.0080585,0.022703,0.013652000000000001,-0.0057353000000000005,0.022104,0.0021671,0.0017059000000000002,-0.018984,0.022938999999999998,0.021955000000000002
10450,0.0033226999999999996,0.008286100000000001,0.0060107,-0.00094782,0.0011445000000000001,0.004125899999999999,0.010048,-0.00071117,0.007811199999999999,0.029063,-0.0015370999999999998,0.005598399999999999,0.005896,0.0201,0.042434,0.0047133,0.013205000000000001,0.019088,0.007785600000000001,-0.0071332999999999995,0.018122,0.0052673,0.0050606,-0.014377000000000001,0.019619,0.015854
10451,0.0032784999999999997,0.01053,0.011078,0.00077192,-0.0041804,0.020896,0.0089779,0.0019988,0.0065609,0.029237,-0.0046345,0.0025811,0.013030000000000002,0.026922,0.042713,0.007158499999999999,0.011356999999999999,0.022325,0.012205,-0.007816199999999999,0.024866,0.0028550999999999997,0.0041049,-0.010615000000000001,0.031077999999999998,0.014188999999999998
10452,0.0077585,0.003941900000000001,0.0109,-0.0010016,-0.0028679,0.019194,0.0085459,0.003407,0.012624,0.030887,-0.010754999999999999,-0.0026209,0.012997,0.022703,0.047127999999999996,0.0014619000000000001,0.0025381,0.01914,0.01326,-0.0056281000000000005,0.021093999999999998,-0.00094196,0.0021795,-0.0099962,0.0296,0.016883000000000002
10453,0.0026620000000000003,0.015456000000000001,0.012429,0.0058208,-0.0025061999999999997,0.015856,0.010535,0.0017204999999999998,0.0048649999999999995,0.027138,-0.007359100000000001,0.0013267,0.0031715999999999997,0.011186,0.039535,0.0080506,0.0054112,0.021428,0.0099649,-0.011796,0.023518999999999998,0.0044979,0.0031041,-0.017766999999999998,0.026794,0.0096863
10454,-0.0011478,0.0023084,0.0050048,0.0017350999999999998,-0.00071891,0.012505,0.022986000000000003,0.0027827,-0.004178899999999999,0.023847999999999998,-0.011184999999999999,0.005231800000000001,0.007490100000000001,0.018632,0.04428,0.0060269,0.0037411000000000002,0.027387,0.00052979,-0.013461,0.028883999999999996,0.0053403999999999995,0.0059815,-0.019699,0.031788,0.017991
10455,0.007133800000000001,0.0048371,0.010976999999999999,0.00034972,0.0036619,0.008402600000000001,0.018272999999999998,-0.00021878,0.012536,0.029401,-0.01132,0.0087741,0.007606900000000001,0.015624,0.048632,0.0096488,0.014032,0.022569,0.0046081,-0.010931,0.026398,0.011641,0.00618,-0.015399000000000001,0.026298000000000002,0.01779
10456,0.0062817,0.0068693,0.008633799999999999,0.0041266,-0.00075637,0.014141999999999998,0.016815,0.0020888,0.00032432,0.031241,-0.0015513,0.007114699999999999,0.0056693,0.012265999999999999,0.043279000000000005,0.0053236,0.008725299999999998,0.02084,0.009458,-0.01314,0.023336000000000003,0.010034999999999999,0.0027269,-0.023811000000000002,0.028239999999999998,0.013687000000000001
10457,-0.00031147,0.010912999999999999,0.0075752,-0.0049692,-0.0038716,0.011387000000000001,0.012669,0.0029732,0.00049242,0.017863999999999998,8.9e-05,0.009559100000000001,0.0083811,0.012908000000000001,0.030735000000000002,0.0077935,0.0099458,0.016807,0.0059708999999999995,-0.009067799999999999,0.022556,0.0060437,0.0027922,-0.010597,0.019563999999999998,0.015352000000000001
10458,0.00183,0.006415100000000001,0.01524,-0.00030867,-0.0010446,0.01486,0.018293,0.0062325,-0.001777,0.032693,-0.0011729000000000002,0.0065035,0.012996,0.020227000000000002,0.032111,0.012165,0.015719,0.020364,0.0082787,-0.0030546999999999996,0.036708,0.010265999999999999,0.010672,-0.018228,0.034111,0.025279
10459,-0.0021976,0.015424,0.013432,0.0049542,-0.0040496,0.013952,0.015191999999999999,0.0025741999999999996,0.0076035,0.020553000000000002,-0.0061176,0.0066581999999999995,0.004555,0.014446,0.039914,0.012236,0.012662,0.016625,0.0043711999999999996,-0.0065176999999999995,0.019491,0.0064699,0.0016393,-0.0154,0.030351,0.016702
10460,0.008453299999999999,0.008670200000000001,0.013364,0.00092132,-0.00015928,0.011255,0.013971,0.00012489,0.0032015999999999998,0.037271,0.0037281999999999997,0.004317199999999999,0.011824,0.021086,0.050349,0.0032606000000000002,0.012842,0.021639,0.01684,-0.010533,0.023819,0.008694,0.0035381,-0.015519999999999999,0.03163,0.021254
10461,0.006983400000000001,0.010712000000000001,0.0098072,-0.0020989999999999997,-0.0014822000000000001,0.013159,0.0062767,0.005042199999999999,0.0074464,0.03444,-0.006645300000000001,-0.00011088,0.0076316000000000005,0.014231,0.044111000000000004,0.0047251,0.0084072,0.017776,0.011855,-0.0058668999999999995,0.016030000000000003,0.003092,0.0025069000000000003,-0.012249,0.029133,0.015300999999999999
10462,0.01011,0.010693000000000001,0.008175,0.0066728,0.0034990000000000004,0.014486,0.011497,-0.0046674,0.0059848,0.034561,-0.003247,0.0076278000000000006,0.0080336,0.01757,0.053953999999999995,0.0050918,0.006563899999999999,0.015052000000000001,0.010232,-0.009249700000000001,0.019458,-0.0021090999999999996,0.0039083,-0.014888,0.023514,0.012683
10463,0.0044342,0.0038053000000000006,0.014162000000000001,0.011512999999999999,0.00084642,0.020296,0.026032999999999997,0.011466,-0.010443000000000001,0.038618,-0.009325700000000001,0.01599,0.013179,0.0081831,0.040533,0.0099152,0.0039648,0.030064999999999998,0.0043052,-0.014487,0.041312,0.017467,0.0035595999999999996,-0.026325,0.032868,0.016744
10464,0.007767699999999999,0.018099,0.0042352,0.0043626,-0.0013212999999999999,0.009629,0.0072848,0.0030438,0.0097265,0.035286,0.004523,0.0015412000000000002,0.00075694,0.012825999999999999,0.052411,0.0050674,0.014341999999999999,0.022935,0.006792100000000001,-0.010872,0.024015,0.007684600000000001,-0.0015253,-0.020281999999999998,0.022422,0.015075
10465,0.0047768,0.016339,0.012863,-0.00012872,-0.0048933,0.018288,0.021703,0.0032298,0.00079242,0.028029000000000002,-0.0053779,0.0048936000000000006,0.020431,0.023671,0.040926,0.01254,0.010921,0.023334999999999998,0.0085645,-0.0046492,0.03195,0.014499000000000001,-0.00032068,-0.021874,0.036157999999999996,0.025778
10466,0.011314,0.0031206999999999997,0.011441,0.0027405999999999997,0.0072866,0.021972,0.018207,0.0073532,-0.0013409000000000001,0.036233,-0.008344200000000001,0.016984,0.011651,0.012828,0.044398,0.010626,0.0097395,0.022295,0.0084023,-0.0047817,0.037515,0.013984,0.010744,-0.021539,0.030794,0.012841
10467,-0.0029656,0.0078739,0.019143,0.0094098,2.9100000000000003e-05,0.019962999999999998,0.012341,0.00078679,0.0032272,0.02793,-0.0023783000000000003,0.011695,0.010855,0.016134,0.033477999999999994,0.010992,0.011000000000000001,0.019790000000000002,0.0058977,-0.01069,0.022751,0.0021947,0.006776899999999999,-0.012161,0.027839999999999997,0.018474
10468,0.0099991,0.013819999999999999,0.014554,-0.0071149,-0.0071155,0.01586,0.014849000000000001,0.0011380999999999997,0.0105,0.041194,-0.0035097,0.0036118,0.01677,0.019504,0.056880999999999994,0.008832600000000001,0.012163,0.02584,0.01463,-0.0054379,0.023939,0.009443799999999999,0.0024939,-0.007710300000000001,0.033921,0.015175
10469,0.0056908,0.012509000000000001,0.018696,0.0050799,-4.53e-06,0.017776,0.015451,0.0052438,0.0071342,0.036773,-0.0056451,0.0081053,0.016036,0.015874,0.040425,0.0094124,0.0096985,0.01931,0.01273,-0.0029046999999999996,0.023614,0.013205000000000001,0.00079635,-0.01235,0.032317,0.019571
10470,0.0026536999999999997,0.016028,0.009478799999999999,0.0020839,-0.008291799999999998,0.015706,0.0097304,-0.0020009,0.006997,0.028914999999999996,-0.008473,0.009837100000000001,0.01633,0.019262,0.032157,0.0055457,0.013749,0.017922,0.017586,-0.005689100000000001,0.022271,0.0023515999999999997,0.0054028,-0.0040334,0.028201,0.0091728
10471,0.0026186,0.0035478000000000003,0.004813800000000001,0.0020694000000000003,-0.00014508,0.009287899999999998,0.015416999999999998,0.0046051,0.0040214,0.028581,-0.0065433999999999996,0.014027000000000001,0.0081411,0.012941,0.037911,0.005806100000000001,0.0080614,0.017328,0.008373299999999998,-0.009131100000000001,0.02324,0.0082507,0.0028924,-0.014081999999999999,0.024211,0.012789
10472,-0.0020510000000000003,0.0071101,0.016078,-0.0027342,0.001889,0.016803,0.020233,-0.0014747999999999999,0.0041786,0.027802999999999998,-0.011747,0.011845,0.016947,0.01455,0.038286,0.0079265,0.00012827,0.021933,0.0093915,-0.0078739,0.025498,0.0050649,-0.00032301,-0.013614,0.0335,0.018493
10473,0.0082364,0.014063999999999998,0.0095055,0.0037953,-0.0040602,0.016265,0.011009,0.0021579,0.006704300000000001,0.023653,-0.0014412000000000001,0.004192,0.012391,0.013088999999999998,0.040508999999999996,0.0094728,0.013797,0.018555000000000002,0.012329000000000001,-0.011545,0.023605,0.0077540000000000005,0.0060723999999999995,-0.0078358,0.024206000000000002,0.012654
10474,0.0027826,0.015694,0.013905,-0.0024019,-0.007891500000000001,0.019604,0.012559,0.0026604,0.006852500000000001,0.035459,-0.0016574,0.0057403,0.013638999999999998,0.015434999999999999,0.037811000000000004,0.0030345,0.0097183,0.024853,0.019334999999999998,-0.0054659999999999995,0.022725,0.0038303000000000005,0.00053448,-0.0051685,0.025294999999999998,0.013996000000000001
10475,0.0039714,0.017756,0.0069247,0.0061027,-0.00064104,0.009286200000000001,0.0095781,-0.00084015,0.0046823,0.025751,-0.0025912,0.0019957,-0.0019672,0.019425,0.045072,0.008614799999999999,0.013938999999999998,0.02694,0.010981999999999999,-0.0080275,0.017275,0.0061661,-0.0011879000000000002,-0.014173,0.023758,0.017979
10476,0.011191,0.0061276,0.014385,0.0023834,0.0030375,0.015040999999999999,0.017005000000000003,0.0021749000000000004,0.009480200000000001,0.036231,-0.0083459,0.0035632,0.006837899999999999,0.018287,0.064015,0.0042463,0.0019643,0.020735,0.0074573999999999994,-0.010029999999999999,0.022251,-0.0012245,0.0017434000000000002,-0.015847999999999998,0.029386000000000002,0.020413999999999998
10477,0.0019361,0.004234,0.020992,-0.0026253,-0.0013152,0.018518,0.020169,0.0036986,0.0031595,0.027722000000000004,-0.0094906,0.0079905,0.013425,0.021807,0.04767,0.011054999999999999,0.0055102,0.02415,0.0050252,-0.010962999999999999,0.027957,0.006753699999999999,0.0075084999999999995,-0.014118,0.030842,0.021422
10478,0.0081152,0.008125799999999999,0.011227,-0.0026131,-0.0019576,0.011295,0.014336000000000002,0.0022642,0.010134,0.037018,0.00040145,0.0052678,0.011182,0.022134,0.052775999999999997,0.014849000000000001,0.01089,0.02008,0.00086251,-0.0043471000000000004,0.025898,0.0080416,0.003824,-0.017843,0.029754000000000003,0.019372
10479,0.0067157,0.011691,0.01066,0.011002,-0.0048563,0.018478,0.017651,0.00096729,0.0018612000000000001,0.043261,-0.0075149,0.009842299999999998,0.01347,0.018423,0.049506,0.014211000000000001,0.011969,0.026295,0.01445,-0.0085874,0.027870999999999996,0.010820999999999999,0.006577199999999999,-0.020111,0.028326999999999998,0.014816999999999999
10480,0.0063923,0.015162,0.015687,0.0011249,-0.004971100000000001,0.013249,0.016173,-0.005190600000000001,0.0054822,0.029452,0.0036686,0.007065000000000001,0.020355,0.016784,0.042189,0.017454,0.019985,0.019367,0.012754000000000001,-0.0038156999999999996,0.024978,0.013965,0.012261,-0.010616,0.029766,0.011045999999999999
10481,0.0077638,-0.00029268,0.0095351,0.00053569,0.00088841,0.007263200000000001,0.018688999999999997,0.0040445,0.012105,0.030964,-0.006427600000000001,0.0062585,0.0055942,0.017249,0.046551999999999996,0.004606100000000001,0.01038,0.020508000000000002,0.0041983,-0.009795,0.02138,0.0045075,0.0044469999999999996,-0.017889,0.02298,0.018945
10482,0.0031750999999999997,0.015258,0.013600999999999999,0.00039122,0.0026148000000000005,0.016649,0.015087,0.0029483,0.0097015,0.035959,0.0010885,0.0090564,0.011812999999999999,0.011722,0.04292,0.007651000000000001,0.0093089,0.014780000000000001,0.017053,-0.009028,0.020311000000000003,0.0062683,0.0023545000000000003,-0.011172,0.025689,0.014075
10483,0.0025494,0.0096935,0.0033731,0.00035316,-0.0015133,0.010306999999999998,0.0069378,0.00041841,0.0065181,0.02536,-0.0029895,-0.00019198,0.0039905999999999995,0.014649,0.04759,0.0052698,0.009846899999999999,0.019639,0.01111,-0.0097589,0.020492,-0.0013445,0.00022747,-0.015078,0.019816999999999998,0.013295
10484,0.0064554,0.013821,0.007099899999999999,0.0023943000000000002,-0.004993399999999999,0.009581600000000001,0.012465,-0.00027905,0.0007101,0.024057,0.00015177,0.002722,0.004109600000000001,0.017976,0.043479000000000004,0.0060096,0.017272,0.016825,0.0033225,-0.0094824,0.020694,0.005130600000000001,0.0030623,-0.021463999999999997,0.026036,0.015388999999999998
10485,0.00011153,0.0025358,0.010454000000000001,-0.0010458,0.0024245,0.017318,0.01468,0.0013648,0.0017403,0.024267,-0.0085893,0.0077452,0.011498999999999999,0.012740999999999999,0.044226999999999995,0.011627,0.0068976,0.024130000000000002,0.008238500000000001,-0.0060544,0.024221,0.0085334,0.0032423,-0.016294,0.027086000000000002,0.013276
10486,0.0087568,0.011664,0.010358,0.0023079999999999997,-0.0013267,0.018144,0.012012,-0.00041630000000000004,0.0072291,0.028393,-0.0033159,0.006391600000000001,0.0090761,0.012653,0.043481,0.0053663,0.0058843,0.014906,0.010046,-0.0086525,0.016969,0.0024760999999999997,-0.0024156,-0.014683000000000002,0.026504000000000003,0.016779
10487,0.0089881,-0.0027168,0.0075298000000000006,-0.004307399999999999,0.0024829,0.0056468,0.021927000000000002,0.00066759,-0.0029115,0.025059,-0.011545,-0.0044732,0.005062,0.020755000000000003,0.047974,0.013058000000000002,0.010798,0.030256,0.0060341,-0.01169,0.029679,0.005436,0.0031469000000000002,-0.023709,0.029539999999999997,0.02409
10488,0.013128,0.0087276,0.012076,0.0011398,-0.0022081999999999996,0.01712,0.011355,-0.004262,0.010008,0.033902999999999996,-0.006211,0.0057527,0.012835,0.014140999999999999,0.047083,0.0093887,0.0083044,0.02002,0.011134999999999999,-0.0073719,0.018224,0.0068502,0.0048182,-0.010713,0.024916999999999998,0.018056
10489,0.00039883,0.0081852,0.011043,0.0050276,-0.0012125999999999999,0.015631,0.011139,0.00083541,0.0060358,0.029511000000000003,-0.0044028999999999995,0.0063173000000000005,0.0075181,0.018659000000000002,0.040319,0.0056248,0.0049497,0.019378,0.0064013,-0.0038089,0.02352,0.007544599999999999,0.0041103,-0.009954600000000001,0.020054,0.014062999999999999
10490,0.00052433,0.010736,0.010931,0.0016963000000000002,-4.2e-05,0.013758000000000001,0.014282,0.00057982,0.0033315,0.022756000000000002,-0.00395,0.008175,0.0088793,0.016184,0.034832999999999996,0.012787999999999999,0.009350299999999999,0.023602,0.007176300000000001,-0.0073893,0.022469,0.010305,0.0072172,-0.014816,0.025666,0.010206999999999999
10491,0.011748,0.0048017,0.012229,-0.0025369,-0.0027348000000000003,0.012781,0.013903,-0.0017335,0.0089865,0.032369,-0.0049718,0.0029603000000000003,0.0085541,0.018297,0.045751,0.0050219999999999996,0.0088622,0.019407,0.0034666,-0.0079659,0.023783000000000002,0.0071455,0.0050652,-0.015864,0.025983999999999997,0.021981999999999998
10492,0.004569,0.0070678,0.013607,0.0053793,0.0016407,0.018246000000000002,0.018412,0.0052328,0.005514100000000001,0.031735,0.008758499999999999,0.005237100000000001,0.013633000000000001,0.025472,0.042755,0.01008,0.011682,0.029855,0.0066727,-0.0075934,0.034032,0.010448,0.0052784,-0.02121,0.031243,0.022558
10493,0.0057268,0.010920000000000001,0.0052223999999999994,-0.002431,-0.00077036,0.012617,0.0073238,-0.00096982,0.006838800000000001,0.02912,-0.005321899999999999,0.0091352,0.007447,0.017706,0.043561,0.0061328,0.012572,0.019933000000000003,0.01188,-0.0052131,0.019953,-0.0010564,0.0037052,-0.0094555,0.022147999999999998,0.008357600000000001
10494,0.0089557,0.0018977999999999998,0.0084105,-0.006612699999999999,-0.0031271999999999997,0.0062997,0.01414,0.0024031,0.0030870999999999997,0.025426,-0.0061567,0.0010581,0.0067354,0.024554,0.057026,0.006692399999999999,0.0052912,0.021628,0.0037556999999999994,-0.0073955,0.027725,0.0057246,0.0012774000000000001,-0.020225999999999997,0.023073,0.017356
10495,0.0064406,0.00297,0.017447999999999998,0.0007757,-0.0010096,0.019417,0.018613,-0.001929,-0.0013036,0.025546,-0.0058183,0.0037990000000000003,0.010235,0.02316,0.045944,0.0080943,0.0060367,0.018121,0.008899200000000001,-0.0076199,0.023214,-0.0035693000000000005,0.0046862,-0.017211,0.031152999999999997,0.020908000000000003
10496,0.009769499999999999,0.009783799999999999,0.011158,5.94e-06,-0.0051741999999999995,0.009305500000000001,0.012643999999999999,-0.0026761,-0.0023476,0.03193,-0.00050729,0.0061951,0.00099767,0.023701,0.046681,0.0033412,0.011437000000000001,0.028604,0.00896,-0.008701299999999999,0.018459,0.003082,0.0070209,-0.020169,0.024837,0.016101
10497,0.0086704,0.010384000000000001,0.013257,0.0030183000000000002,-0.0037969,0.015721000000000002,0.013758000000000001,0.0028011,0.0098395,0.039355,-0.0060405,0.0014109,0.0094714,0.021083,0.048866,0.0054280000000000005,0.0020192,0.023719999999999998,0.0108,-0.008431399999999999,0.024197,0.0044168,0.0022178000000000002,-0.014962,0.028825999999999997,0.015976
10498,0.0064354,0.005825899999999999,0.008826100000000002,-0.0040701,0.0016300000000000002,0.010440999999999999,0.010131,0.0032796,0.0035305999999999996,0.031855,-0.0090435,-0.001644,0.011061,0.024855000000000002,0.041736,0.010348,0.014761000000000002,0.026933999999999996,0.009783700000000001,-0.0030735,0.029637,0.0056717,0.0021655000000000003,-0.013641,0.027555,0.018097
10499,0.0036701999999999998,0.007515000000000001,0.014396,0.0065128,-0.0015144,0.015434999999999999,0.015427000000000001,7.709999999999999e-05,0.006514799999999999,0.029256,-0.004735499999999999,0.0060393,0.0095815,0.017491,0.037702,0.005835100000000001,0.0036946999999999995,0.022304,0.008313,-0.010145999999999999,0.019093000000000002,0.0030484,0.0025559999999999997,-0.012275,0.026933,0.015938
10500,0.010126000000000001,0.006104,0.0035655,0.0034701999999999997,-0.0014583,0.006964799999999999,0.017516,0.0010542,0.0032664,0.037425,-0.0013339,0.0044043,0.0044754,0.020761,0.050279000000000004,0.0077551,0.0083027,0.022543,0.012131999999999999,-0.0071933000000000006,0.02412,-0.00016723,0.0031480999999999996,-0.027020999999999996,0.02835,0.020885
10501,0.002711,0.012232,0.015163,0.001943,0.0018050999999999998,0.02232,0.016255000000000002,0.0058055,0.0075889,0.029271,-0.0065463000000000006,0.0059019,0.020125,0.020434,0.033303,0.0095344,0.0093617,0.021667,0.015752000000000002,-0.0023888,0.025342,0.0031542,0.0060634999999999994,-0.004128199999999999,0.027752,0.019326
10502,0.0076481000000000006,0.01228,0.010657999999999999,0.0013879,0.00050243,0.016782,0.013653,0.005831899999999999,0.00034344,0.023674,-0.0038295,0.0096223,0.0124,0.0086201,0.036015,0.0094926,0.012759,0.021299000000000002,0.0093039,-0.006790899999999999,0.024298,0.008006999999999998,0.0047512,-0.011848000000000001,0.02529,0.011433
10503,0.009237299999999999,0.012749,0.004610100000000001,-0.0059576,-0.00074701,0.0084337,0.014193,-0.0016640999999999997,-0.00082,0.028987,-0.0077262,0.0094667,0.010259,0.024412,0.048461000000000004,0.012342,0.01439,0.022844,-0.00017721,-0.006319600000000001,0.024109000000000002,0.0009843999999999999,0.0071955,-0.018528,0.024146,0.019386
10504,0.0038493000000000004,0.010211,0.010107,0.00097995,-0.0016555999999999997,0.011541,0.0057246,0.0008837,0.0043745,0.023587,-0.0019744,0.0051883,0.011629,0.011031000000000001,0.035546,0.007621200000000001,0.0070065,0.018668,0.009587299999999998,-0.005256899999999999,0.021999,0.0062281,0.0014315999999999999,-0.007963,0.019366,0.012648000000000001
10505,0.009132799999999998,0.013415999999999999,0.010617,0.004243,0.00052408,0.0083529,0.012218999999999999,-0.0013384,0.0091806,0.025082,-0.0028904,0.0095795,0.013068000000000001,0.012511,0.039027,0.00719,0.011176,0.015837999999999998,0.0078955,-0.0044442,0.024047,0.005222,0.0045788,-0.011787,0.023774,0.015913
10506,0.0051983,0.007684399999999999,0.004698399999999999,-0.00033810000000000003,-0.0026850000000000003,0.0090175,0.010142,0.0039439,0.010387,0.034691,0.00045364,0.0012464,0.00089248,0.023740999999999998,0.051124,0.0010818,0.0032260999999999995,0.021745,0.011169,-0.006109600000000001,0.014281,0.0025762,-0.0027115999999999998,-0.017667,0.02172,0.018865
10507,0.005146100000000001,0.012283,0.014450999999999999,0.00074356,-0.00013101,0.016328,0.021973,0.00027657,-0.0070265,0.038102,-0.00085224,0.011207,0.0086173,0.020502,0.040933,0.0041338,0.011212,0.020878999999999998,0.01401,-0.010336,0.020693,0.011643,0.007486799999999999,-0.024422,0.034319999999999996,0.018183
10508,0.0035700000000000003,0.0092157,0.0053947,0.0014173,-0.0025563,0.013694,0.0064414,0.0021065999999999997,0.011840999999999999,0.026847000000000003,-0.0011576,0.00092842,0.0054845,0.017865,0.040755,0.0089587,0.0083897,0.015332,0.012270999999999999,-0.006146899999999999,0.021077000000000002,0.0034292000000000003,0.0050317,-0.005883,0.02213,0.012325
10509,-0.0021151,0.011321,0.010588,-0.0018156,0.0012691,0.01805,0.0070727,-0.00065678,0.0030901,0.023293,-0.0039711,0.0070161,0.012324,0.014650999999999999,0.037271,0.010317,0.0074316,0.019765,0.010276,-0.0070534,0.021847,0.0032031,0.0054009999999999996,-0.0075551,0.027000000000000003,0.014809000000000001
10510,-0.0048384,0.011329,0.013503999999999999,0.00073621,-0.0012866,0.013955,0.011565,0.0016227999999999998,-0.012342,0.027527,-0.01427,0.0014983,0.011340000000000001,0.016341,0.052952,0.0092869,0.0060405,0.028308,0.013778,-0.0098061,0.026264999999999997,0.0021336,-0.00088048,-0.027472000000000003,0.029274,0.016988
10511,0.0064221999999999994,0.008860999999999999,0.011809,0.0046968,-0.0020486000000000002,0.017416,0.018049000000000003,0.00075001,0.0051792999999999995,0.030287,-0.0033044000000000003,0.0033919,0.0040034,0.019596000000000002,0.05205800000000001,0.0055676,0.0090414,0.017539,0.004924899999999999,-0.007017499999999999,0.020779,0.00049681,0.0049757,-0.022313999999999997,0.029526999999999998,0.017991999999999998
10512,0.006451100000000001,0.010361,0.012213,-1.7899999999999998e-05,-0.0044326999999999995,0.019299,0.013544999999999998,-0.0041559,0.010751,0.033714999999999995,-0.009897399999999999,0.00060482,0.013147999999999998,0.019241,0.036472000000000004,0.011311,0.0067707999999999996,0.016207,0.012532,0.0017532,0.02224,0.00098034,0.0022398,-0.003795,0.026044,0.016359000000000002
